lon,lat,id
-73.9821581041,40.7531840458,10059
-74.0053310145,40.7299829146,10060
-73.8092618174,40.6747769261,10061
-73.8536727785,40.7111856291,10062
-73.99916928430001,40.7346055255,10063
-73.8464887284,40.6808618482,10064
-73.9052223115,40.664453793,10065
-73.9659650781,40.6408035472,10066
-73.8316254169,40.700765268000005,10067
-73.9820488896,40.7380871204,10068
-73.9885372705,40.714456459699996,10069
-73.93480547029999,40.683004902,10070
-73.9409529891,40.8146886279,10071
-73.9100871445,40.8440019118,10072
-73.9199848808,40.632636993,10073
-73.8450642753,40.870139703,10074
-74.1119581475,40.5719318484,10075
-73.8595812441,40.8910850654,10076
-73.9170212071,40.619868421,10077
-74.1148218734,40.6345089423,10078
-73.9799076544,40.7438226298,10079
-73.9933569112,40.7404654556,10080
-73.9011937916,40.8690393929,10081
-73.9186233204,40.758529267,10082
-73.7944075307,40.705962093800004,10083
-74.15111164310001,40.552423262800005,10084
-74.0078616724,40.7136065153,10085
-73.9796055959,40.7193972838,10086
-74.0074996996,40.7036018001,10099
-74.0084000005,40.703399700000006,10100
-74.0092009996,40.7041016002,10101
-74.0093002002,40.7033004998,10102
-74.0095978002,40.7028998998,10103
-74.0094985998,40.7028008004,10104
-74.0106963996,40.7030983001,10105
-74.0126038001,40.7023010001,10106
-74.0124969005,40.7019005001,10107
-74.0093001995,40.7015990998,10108
-74.0139998997,40.7051009996,10109
-74.0139008001,40.7051009999,10110
-74.0105971997,40.7041015999,10111
-74.01039889970001,40.7038994,10112
-74.0101012997,40.7043990997,10113
-74.0102005003,40.7042998996,10114
-74.01219939939999,40.7079009996,10115
-74.0130997003,40.708698299699996,10116
-74.0118027004,40.7130013004,10117
-74.0118026998,40.7132988003,10118
-74.0121002005,40.7081985002,10119
-74.0119018998,40.7080993998,10120
-74.0118027001,40.7080001998,10121
-74.1072130004,40.6182370002,10122
-74.1072130004,40.6182370002,10123
-74.1072130004,40.6182370002,10124
-74.0087229996,40.6771929997,10125
-73.9451370001,40.801845999899996,10126
-73.9412440005,40.805974000300004,10127
-73.9405659999,40.8059709999,10128
-73.8941356433,40.8186874033,10087
-73.86322248479999,40.866804429,10088
-73.76836198069999,40.7601255812,10089
-73.8377356028,40.5793908722,10090
-73.9475760001,40.8153469997,10129
-73.9465369995,40.8115680004,10130
-73.9439119996,40.8062969999,10131
-73.9500420005,40.8116839996,10132
-73.94297100029999,40.8159360002,10133
-73.93783399979999,40.8121810003,10134
-73.9560939997,40.803490000000004,10135
-73.9479549997,40.8121859998,10136
-73.9462960005,40.812598,10137
-73.9860619926,40.5766377761,10091
-73.9359395884,40.826567080100006,10092
-73.939309302,40.757803428,10093
-73.89450288649999,40.8629806052,10094
-73.8569578538,40.8480291101,10095
-73.995698993,40.7240963609,10096
-73.9735677168,40.7540678756,10097
-74.00769809999998,40.7041015998,10098
-73.9525329998,40.8042789996,10140
-73.9497260004,40.806858,10141
-73.9537779996,40.8011370003,10142
-73.9524000003,40.8060160002,10143
-73.9425370001,40.8054290004,10144
-73.94469599979999,40.8004789998,10145
-73.9455979999,40.798728000000004,10146
-73.9487859998,40.797893,10147
-73.9528220005,40.8015270001,10148
-73.9536610005,40.8053929998,10149
-73.9504950003,40.808843000100005,10152
-73.9505360001,40.805584000100005,10154
-73.95392200010001,40.8062299998,10156
-73.9423560005,40.803087,10160
-73.9417799995,40.8042420002,10161
-73.9413740003,40.8049579997,10162
-73.9428120001,40.8056239996,10163
-73.9449769995,40.806568999899994,10164
-74.0019611005,40.7558389004,10165
-73.9517529995,40.7779250003,10166
-73.9583859997,40.7687750004,10167
-73.8115100003,40.742430000300004,10880
-73.95325999970001,40.759145000100006,10168
-73.9661150001,40.7646300002,10169
-73.9471140001,40.784267000199996,10170
-73.9433989999,40.707379000100005,10171
-73.9947654703,40.6845525198,10175
-73.9954176204,40.6831796304,10176
-73.9322156401,40.7537182203,10177
-73.98845600029999,40.696026999699995,10178
-73.9881184995,40.6959206004,10179
-73.9873941004,40.6959021997,10180
-73.9884821003,40.6951101004,10181
-73.9884821003,40.6951101004,10182
-73.9873941004,40.6959021997,10183
-73.98845600029999,40.696026999699995,10184
-73.9873314006,40.6950378997,10185
-73.91851800020001,40.7620730003,10186
-73.9145011394,40.7535214998,10187
-73.91770279949999,40.753745629899996,10188
-73.9265998293,40.7523481746,10189
-73.92718300050001,40.7527239999,10190
-73.8212100001,40.748490000100006,10881
-73.91840165939999,40.7536406401,10191
-73.92521461060001,40.7565208602,10192
-73.9224780003,40.7639310004,10193
-73.9212670001,40.7632070002,10194
-73.9190055999,40.7413034801,10195
-73.9881049995,40.695107000300005,10196
-73.98767100010001,40.6950879997,10197
-73.9821952006,40.6937010002,10198
-73.9829061995,40.6938619999,10199
-73.9829092002,40.693727,10200
-73.9824761997,40.6938589996,10201
-73.9821922004,40.6938329996,10202
-73.9811802996,40.6948926998,10203
-73.9816791995,40.6945549998,10204
-73.9811552003,40.695317000100005,10205
-73.9816482005,40.695544,10206
-73.9797522006,40.6956699996,10207
-73.9801031998,40.695295,10208
-74.00554400029999,40.6725829999,10209
-74.00823500050001,40.673348999699996,10210
-74.0048499996,40.673030999699996,10211
-74.0069149999,40.6729689999,10212
-74.0041450001,40.6722139998,10213
-74.0036880004,40.6711669998,10214
-74.0040460005,40.6723560001,10215
-74.00430300000001,40.6724129997,10216
-74.0037439994,40.672289000300005,10217
-74.0046480004,40.6725150003,10218
-74.00430300000001,40.6724129997,10219
-73.98177400029999,40.773542,10220
-73.7998939995,40.586556,10221
-73.799973,40.5865409997,10222
-73.81105100020001,40.5846690003,10223
-73.81100300050001,40.5845510002,10224
-73.8106940004,40.5846140002,10225
-73.8106829998,40.5847269999,10226
-73.8176860005,40.5830500001,10227
-73.8178770003,40.5829140004,10228
-73.8175779995,40.5828240003,10229
-73.8171849997,40.5829570001,10230
-73.816689,40.583098999899995,10231
-73.82629599970001,40.5805589998,10232
-73.8262720005,40.580467,10233
-73.82595799970001,40.580554999600004,10234
-73.82596899970001,40.5807040002,10235
-73.8266210003,40.5803519997,10236
-73.975098,40.6808290004,10237
-73.989951,40.7346730001,10238
-73.9195789998,40.7625640004,10239
-73.9534837102,40.744320490300005,10240
-73.9155699997,40.7606860001,10241
-73.91981870720001,40.754135517600005,10242
-73.95008600050001,40.747793,10243
-73.9498550004,40.7484970002,10244
-73.9224478198,40.7552199047,10245
-73.9513107194,40.7108698299,10246
-73.95953976,40.71385109,10247
-73.9430299995,40.7057680002,10172
-73.9429890002,40.7044959999,10173
-73.9937850852,40.6865713472,10174
-73.9627406698,40.7152266304,10248
-73.80419000020001,40.743809999999996,10882
-73.9743749598,40.6806498897,10249
-73.95861248060001,40.7192462196,10250
-73.9515524099,40.714190879600004,10251
-73.9512847414,40.7130798796,10252
-73.9510261478,40.7116663597,10253
-73.95070637,40.7095716301,10254
-73.9532335504,40.7230135004,10255
-73.9546886905,40.7225326303,10256
-73.96128652979999,40.7164305696,10257
-73.9603011562,40.7176582282,10258
-73.9679993802,40.6804256203,10259
-73.9627653503,40.7190673627,10260
-73.9642430902,40.715731750100005,10261
-73.9556103901,40.7122676599,10262
-73.95028299,40.7141296403,10263
-73.96109549890001,40.714497710100005,10264
-73.9572313094,40.7185134904,10265
-73.9669304196,40.7139138601,10266
-73.9592022004,40.7225042401,10267
-73.96047431390001,40.719404331599996,10268
-73.96084076359999,40.716849745,10269
-73.96035234989999,40.7213825503,10270
-73.95977484,40.7219434197,10271
-73.9526030897,40.7232900898,10272
-73.9191729969,40.765785254,10273
-73.9183604098,40.7654016498,10274
-73.9117170802,40.7622776198,10275
-73.8650147801,40.6917337899,10276
-73.8536780001,40.6931659997,10277
-73.85255706939999,40.693739784099996,10278
-73.8485874305,40.69467595,10279
-73.8466559495,40.6950484496,10280
-73.8411874596,40.695221380300005,10281
-73.8405505595,40.6954198104,10282
-73.83880988050001,40.6959125198,10283
-73.8378420458,40.696331271700004,10284
-73.83729299939999,40.6970469998,10285
-73.83565709,40.6979021503,10286
-73.80816,40.74191,10883
-73.8348467495,40.6980954203,10287
-73.8270968697,40.7006348299,10288
-73.8564538001,40.6926072396,10289
-73.9770380003,40.681596,10290
-73.9780340004,40.6803229996,10291
-73.9784649196,40.6795010096,10292
-73.9814689995,40.6752539996,10293
-73.9831614205,40.672679100100005,10294
-73.98362685010001,40.6722418096,10295
-73.9875089995,40.6678730002,10296
-73.9883783202,40.6665385801,10297
-73.9890566195,40.6662297103,10298
-73.9917889996,40.666903999999995,10299
-73.9937149997,40.6644060002,10300
-73.9960170003,40.6621889998,10301
-73.9995320004,40.6588079996,10302
-74.0006889997,40.657704000100004,10303
-74.0020530005,40.656384,10304
-74.00305031970001,40.6554376004,10305
-74.0044037595,40.6541332296,10306
-73.8313608199,40.7075305503,10307
-73.83157896979999,40.70615073,10308
-73.91168659979999,40.7544875499,10309
-73.9220696606,40.7396802501,10310
-73.97573017010001,40.6810387203,10311
-73.9677531801,40.6822675301,10312
-73.9646683496,40.6808878802,10313
-73.96451071979999,40.680238050199996,10314
-73.96373000050001,40.6785400002,10315
-73.87355043,40.7487979504,10316
-73.9613808596,40.76842289,10317
-73.8680948596,40.6910214302,10318
-73.8720789999,40.6835059996,10319
-73.8713797301,40.683820590399996,10320
-73.82283999970001,40.7501399997,10874
-73.8173199995,40.743700000100006,10875
-73.8139600006,40.7436599998,10876
-73.9833000001,40.7537999998,10877
-74.0019000006,40.6929999996,10878
-73.81356999970001,40.7454899998,10879
-73.8034199996,40.7458900003,10884
-73.9840119597,40.7602353199,10885
-73.98463666010001,40.7593788403,10886
-73.9769903697,40.7592052003,10887
-73.9747322798,40.7624675498,10888
-73.9711978403,40.764254140300004,10889
-73.9655889096,40.75868871,10890
-73.9464835204,40.8004460001,10891
-73.9527886794,40.8073256701,10892
-73.9009541102,40.8505484104,10893
-73.9378068404,40.8435671304,10894
-73.9334733103,40.8498544901,10895
-73.93100715029999,40.8528573648,10896
-73.9333419801,40.8500375096,10897
-73.94948943989999,40.8126556596,10898
-73.93332247020001,40.84969774,10899
-73.9294025404,40.8554160802,10900
-73.92899670050001,40.855615370100004,10901
-73.91021788970001,40.854346219600004,10902
-73.9965490004,40.7426742601,10903
-73.90789899949999,40.8537639997,10904
-73.9880986695,40.7695673397,10905
-73.95091961979999,40.6641664798,10906
-73.9191713702,40.8139975201,10907
-73.9220190799,40.7604726697,10908
-73.9516890006,40.8095759996,10909
-73.946637,40.8072630001,10910
-73.9505770004,40.8106009999,10912
-73.9489240003,40.810178,10913
-73.9501259997,40.8112659998,10914
-73.9395100003,40.81026,10915
-73.9401490004,40.8064130001,10916
-73.9397140004,40.8070920004,10917
-73.939065,40.8075940004,10918
-73.941112,40.8151139996,10919
-73.93888999949999,40.8082969997,10920
-73.9407779996,40.808224000100005,10921
-73.943866,40.8111979996,10923
-73.94623100000001,40.8120370003,10924
-73.94884300000001,40.8133660003,10925
-73.9454440003,40.812627999899995,10926
-73.9446890005,40.8124179999,10927
-73.94272499979999,40.8118409998,10928
-73.9469930003,40.8141249998,10930
-73.944376,40.8131219996,10931
-73.9413499998,40.811835000100004,10932
-73.9389250001,40.8107949997,10933
-73.9466880005,40.8160890001,10934
-73.9449549995,40.8139300002,10935
-73.9434169996,40.8095590001,10937
-73.93845300000001,40.8115750003,10938
-73.93894100039999,40.8149520001,10943
-73.9408120003,40.815803000100004,10944
-73.9412620001,40.8137129996,10946
-73.9444609996,40.8093570002,10947
-73.9400529996,40.8136459999,10948
-73.939112,40.813433999699996,10949
-73.9428460002,40.8111379999,10950
-73.9440039996,40.8096720002,10951
-73.94224799979999,40.8124910004,10952
-73.9416929996,40.812944,10953
-73.9395189995,40.815704999699996,10954
-73.9535539995,40.8019510002,10955
-73.9546160005,40.800652000300005,10956
-73.9524049995,40.8022979998,10957
-73.99575348229999,40.6824829165,12086
-73.9451580005,40.8026839999,10967
-73.9900226196,40.6874965997,12087
-73.9804235504,40.687648980300004,12088
-73.90457507949999,40.8631140504,12089
-73.8930594396,40.8602146696,12090
-73.9032440399,40.8626436497,12091
-73.8980229996,40.861349,12092
-73.89858090989999,40.86165512,12093
-73.8985525896,40.8591537204,12094
-73.9045470099,40.8628554803,12095
-73.8995205706,40.862085769699995,12096
-73.8918299601,40.8619933198,12097
-73.9833678704,40.7658296196,12098
-73.9818592903,40.7670078111,12099
-73.9819878095,40.7661747896,12100
-73.98920581979999,40.7432028403,12101
-73.9890159196,40.7442430499,12102
-73.9886708895,40.7451270502,12103
-73.9883989996,40.746623999899995,12104
-73.9881009003,40.748138939899995,12105
-73.9880837846,40.7497209104,12106
-73.9875737401,40.752339220399996,12107
-73.9873860302,40.7530590804,12108
-73.9869351504,40.7544929897,12109
-73.9863594401,40.7548508702,12110
-73.9845407996,40.760412940100004,12111
-73.9848566997,40.7602660404,12112
-73.98441999960001,40.7606459996,12113
-73.9842828912,40.7606321744,12114
-73.9846336298,40.7607176004,12115
-73.9842773903,40.7608827697,12116
-73.9830769002,40.7625932996,12117
-73.9826288296,40.763978079699996,12118
-73.98230855989999,40.7641267204,12119
-73.9823626401,40.7646719596,12120
-73.9821294602,40.7653412197,12121
-73.9882184599,40.7485394098,12122
-73.9877917293,40.7500920801,12123
-73.9887398304,40.7341476497,12124
-73.9894120904,40.734140559800004,12125
-73.99342438010001,40.7361105198,12126
-73.9968406605,40.7375605104,12127
-73.99360101970001,40.7362005797,12128
-73.9897779802,40.7341270798,12129
-73.9983192805,40.7380741603,12130
-74.00094609989999,40.7389966098,12131
-73.97785338,40.778889040100005,12132
-73.9723114005,40.7866538399,12133
-73.9688649996,40.7673640002,12134
-73.9756836471,40.7611177506,12135
-73.9896589799,40.76778999,12136
-73.9634601501,40.7742814704,12137
-73.9601156651,40.7787946462,12138
-73.96390551,40.7571737696,12139
-73.9689154406,40.7907857801,12140
-73.9641806703,40.761049040399996,12141
-73.9810792139,40.7749698819,12142
-73.9683640005,40.768092999699995,12143
-73.9823668697,40.7754432796,12144
-73.9827646995,40.7315210502,12145
-73.9397673395,40.8259668699,12146
-73.9454496103,40.8341892498,12147
-73.9457754297,40.8279250702,12148
-73.9462259305,40.827304939899996,12149
-73.9442004197,40.8297330597,12150
-73.9492987604,40.8283195897,12151
-73.9590388103,40.7634329604,12152
-74.00808438979999,40.72340371,12153
-73.9850371596,40.7476272599,12154
-73.9967998396,40.7426996698,12155
-73.9768432301,40.7436585396,12156
-73.9790481597,40.740232909899994,12157
-73.9524270004,40.8005459997,10958
-73.95294199989999,40.8035109996,10959
-73.950349,40.798102,10960
-73.9545490005,40.7999280004,10961
-73.9484920005,40.7965279996,10963
-73.9466849997,40.8005920004,10965
-73.9457560005,40.8013499999,10966
-73.9771000004,40.772100000100004,10968
-73.97119999979999,40.7680000002,10969
-73.9762919996,40.6630940002,10970
-73.97608299939999,40.663381,10971
-73.765364,40.6759789996,10972
-73.7706930003,40.6794719997,10973
-73.76775200029999,40.6799630002,10974
-73.9850750005,40.7859579996,10975
-73.9979799999,40.7102499999,10976
-73.9361000001,40.8292000004,10977
-73.9443,40.8048000002,10978
-73.9979799999,40.7102499999,10979
-73.9979799999,40.7102499999,10980
-73.9979799999,40.7102499999,10981
-73.9979799999,40.7102499999,10982
-73.7368249997,40.7393530001,10983
-73.7359200005,40.7395470004,10984
-73.7350409994,40.739739000300006,10985
-73.7345800004,40.739908999899995,10986
-74.0148999999,40.7015999996,10987
-74.0167999996,40.7029999997,10988
-73.73431100020001,40.740213999699996,10989
-73.82524100010001,40.7579700002,10990
-73.8250780004,40.758580000100004,10991
-73.997656,40.6966749999,10992
-73.9974860003,40.6969889996,10993
-73.9973329996,40.697343999699996,10994
-73.99718300010001,40.6976690001,10995
-73.9969440001,40.698103000399996,10996
-73.9903489997,40.6967319997,10997
-74.0008900004,40.7499080001,10998
-74.0162138359,40.7154881544,10999
-73.9862316255,40.605690343,11000
-73.98944676720001,40.6230645344,11001
-74.0007109994,40.7497830003,11002
-74.0020679997,40.7482700004,11003
-74.0020679997,40.7482700004,11004
-74.0020679997,40.7482700004,11005
-74.0020679997,40.7482700004,11006
-74.0020679997,40.7482700004,11007
-74.0069610006,40.7123069997,11008
-74.0099030003,40.7093500001,11009
-74.1081859996,40.618063999899995,11010
-73.79467803989999,40.7078731318,11011
-73.88086427340001,40.7129435708,11012
-73.82516996390001,40.7429309465,11013
-73.9348475633,40.8030181614,11014
-73.9682243829,40.672343526300004,11015
-74.0136300012,40.645912124,11016
-73.9434510796,40.7942156129,11017
-73.96603066600001,40.687379094099995,11018
-74.0037002996,40.707199099600004,11019
-74.0036011004,40.7070998997,11020
-74.0035019003,40.7070006997,11021
-73.9703352001,40.7888316302,11022
-73.8757747496,40.7485509502,11023
-73.8793864801,40.7480491803,11024
-73.9745200604,40.7468675402,11025
-73.9905059896,40.746250899699994,11026
-73.99683036020001,40.74230081,11027
-73.9620866905,40.7638909196,11028
-73.9700753495,40.7891824702,11029
-73.9982041003,40.7407724603,11030
-73.8718174082,40.749089669499995,11031
-73.9498700006,40.6527710002,11032
-73.9873363696,40.7246139996,11033
-73.9838236901,40.729435929699996,11034
-73.9844921943,40.745985978,11035
-73.93352882010001,40.8494227497,11036
-73.96550378939999,40.7592336602,11037
-73.9086619994,40.8538810002,11038
-73.9285139103,40.76355288,11039
-73.9792517998,40.7403685604,12158
-73.9902414096,40.74661929,12159
-73.9236268395,40.7557765502,12160
-73.9702839002,40.7892631802,12161
-73.98993307010001,40.7670473599,12162
-73.9875489402,40.7441746801,12163
-73.88792591949999,40.74715289,12164
-73.9881367804,40.7545932496,12165
-73.9606200397,40.7612673501,12166
-73.9918828658,40.7439706953,12167
-73.9682951998,40.8000930401,12168
-73.9705994306,40.7959958603,12169
-73.9561085144,40.6818101974,11301
-73.9831323066,40.744406777399995,12170
-74.0035878803,40.7435997402,12171
-73.9799854299,40.7393412303,12172
-73.9838784998,40.7433946804,12173
-73.99181959010001,40.764455889699995,12174
-73.9890433705,40.76826158,12175
-73.9913119401,40.7651592101,12176
-73.9919665301,40.7646244798,12177
-73.9816082901,40.7367472,12178
-73.9907754098,40.7454940702,12179
-73.9962956503,40.7383023997,12180
-73.95025608979999,40.8066299401,12181
-73.95964853,40.7625953103,12182
-73.9353630897,40.8475133196,12183
-73.97106076,40.751187539600004,12184
-73.9911985495,40.7391660401,12185
-73.9908520096,40.765788509699995,12186
-73.9910573799,40.7658753002,12187
-73.9945631697,40.745267579899995,12188
-73.9853854705,40.7413232202,12189
-73.99282602,40.7372798798,12190
-73.9803960295,40.738383759899996,12191
-73.9654056104,40.754695280300005,12192
-73.98469437050001,40.732518789699995,12193
-73.9901121599,40.7515216396,12194
-73.9892467895,40.7306715996,12195
-73.9827682499,40.74533995,12196
-73.9704824301,40.788986159699995,12197
-73.9383645499,40.8229022502,12198
-73.9771588397,40.7468500502,12199
-73.9342409998,40.8484438502,12200
-73.9574087323,40.7656654522,12201
-73.9806104498,40.7385025002,12202
-73.9795441903,40.739962639699996,12203
-73.9999324099,40.7385704602,12204
-73.9981060004,40.7378049998,12205
-73.9994757404,40.73866726,12206
-73.9979205802,40.73790583,12207
-74.0040045397,40.7430267303,12208
-73.9923766996,40.7380396902,12209
-74.00416971,40.742803140300005,12210
-73.9952642404,40.7393355798,12211
-73.9954750904,40.7394321803,12212
-73.98716200060001,40.7331069997,12213
-73.9870435095,40.73369379,12214
-73.9873840006,40.7334700002,12215
-73.9868814305,40.73391885,12216
-73.9866343903,40.7338407502,12217
-73.9866582495,40.73422211,12218
-73.9861615804,40.7344915302,12219
-73.9806279995,40.742624999899995,12220
-73.9763442995,40.7483832896,12221
-73.97653467960001,40.748287043699996,12222
-73.9691297196,40.7582750496,12223
-73.98648799979999,40.734030999699996,12224
-73.9828890001,40.739531000300005,12225
-73.9862593499,40.7347696296,12226
-73.9858456699,40.73534819,12227
-73.9853220002,40.7356259996,12228
-73.9838899999,40.737596999699996,12229
-73.97408803,40.750716540300004,12230
-73.9238699996,40.7613410003,11041
-73.8840978596,40.7475433697,11042
-73.9167190694,40.816692299699994,11043
-73.9556905705,40.767770130100004,11044
-73.9189950494,40.7422112697,11045
-73.9433896499,40.7089220198,11046
-73.91873252010001,40.7421802504,11047
-73.9870681135,40.6875936079,11048
-73.9844186704,40.7286218403,11049
-73.9007664401,40.8475737003,11050
-73.95077465060001,40.6638268899,11051
-73.9432849801,40.820796110399996,11052
-73.91325900060001,40.762999999899996,11053
-73.9912456206,40.6635500702,11054
-73.9628358496,40.6418583499,11055
-73.9502339997,40.6742659996,11056
-73.9392859997,40.8218279997,11057
-73.9452530004,40.8077790003,11058
-73.98029,40.676409000300005,11059
-73.9426993,40.8215955102,11060
-73.9428759995,40.8372410002,11061
-73.94925909979999,40.801948879899996,11062
-73.9569800899,40.8023498802,11063
-73.9411520005,40.8185049997,11064
-73.9426485804,40.816445560300004,11065
-73.9614484103,40.8010010503,11066
-73.9437762198,40.8201217,11067
-73.9475033596,40.8153757699,11068
-73.9506579997,40.8106900002,11069
-73.9505569995,40.8056149998,11070
-73.9891830001,40.7361409996,11071
-73.8960785422,40.862050980300005,11072
-73.92045929,40.7663861201,11073
-73.9500780003,40.6735269999,11074
-73.9485913301,40.80918643,11075
-73.9481246405,40.808793089699996,11076
-73.911439,40.854764000100005,11077
-73.9196370003,40.8166920002,11078
-73.86199361,40.69210611,11079
-73.9162084399,40.8171412003,11080
-73.89839588,40.8621522603,11081
-73.94601240989999,40.8170569901,11082
-73.9465480905,40.8166889202,11083
-73.9465580503,40.81629802,11084
-73.94172299979999,40.8229240001,11085
-73.9486888994,40.8090218697,11086
-73.9542627365,40.8057924743,11087
-73.9520930895,40.8087332904,11088
-73.9501596701,40.8113622604,11089
-73.9507106495,40.8109888097,11090
-73.9458303502,40.8078177198,11091
-73.9480109997,40.8089390002,11092
-73.93021700060001,40.8143100004,11093
-73.9304002806,40.8135947398,11094
-73.9292502903,40.8124409104,11095
-73.9286645299,40.8122533801,11096
-73.9290737804,40.80854426,11097
-73.9397652399,40.7987858204,11098
-73.94459619979999,40.791898349600004,11099
-74.1089594206,40.5714370196,11100
-74.10861367,40.5717815197,11101
-74.1075388295,40.5728504701,11102
-74.1069168496,40.5734659897,11103
-74.1048165004,40.5755531802,11104
-74.10356538010001,40.57681082,11105
-74.1006515799,40.5796341198,11106
-74.1000124032,40.5798387882,11107
-73.91292955,40.8438812102,11108
-73.9197970301,40.8351329804,11109
-73.9099000005,40.8483300003,11110
-73.9262620002,40.762463999699996,11040
-73.9654430004,40.7628960004,12824
-73.9656530001,40.7630370002,12825
-73.9640970001,40.7646530003,12826
-73.9640994396,40.76475912,12827
-73.9631802505,40.7659016497,12828
-73.9635540005,40.7660599997,12829
-73.9631359902,40.7665880203,12830
-73.9625299998,40.7673089996,12831
-73.9622898196,40.767234059699994,12832
-73.9619709998,40.7676549998,12833
-73.9622546401,40.7678548897,12834
-73.96132436010001,40.7691016202,12835
-73.9609519002,40.7689431401,12836
-73.9602539997,40.7705449998,12837
-73.9599280005,40.770456,12838
-73.9594960004,40.770946000100004,12839
-73.9586970002,40.772143999899995,12840
-73.9585402195,40.7723577698,12841
-73.9589468301,40.7723666296,12842
-73.9587668404,40.7724771003,12843
-73.9584740003,40.7730029997,12844
-73.9582204299,40.77281462,12845
-73.95796499939999,40.7737269996,12846
-73.9574989999,40.7742070002,12847
-73.95709000020001,40.7743499998,12848
-73.9566650005,40.7748550003,12849
-73.9559307399,40.7763660499,12850
-73.9555860005,40.776833000100005,12851
-73.95513907979999,40.7770200297,12852
-73.9547519995,40.7775610002,12853
-73.9551530001,40.777527999600004,12854
-73.9545409997,40.778271999699996,12855
-73.9544280005,40.778003000300004,12856
-73.9539900004,40.7785999997,12857
-73.9537154496,40.7786051397,12858
-73.9536629999,40.7787919999,12859
-73.9539800004,40.779038,12860
-73.9742539496,40.76298745,12861
-73.9537149999,40.7795349999,12862
-73.91493838560001,40.6557102014,11302
-73.9533269996,40.779366999699995,12863
-73.9535369998,40.7796350002,12864
-73.9524000005,40.780782,12865
-73.9522789999,40.7815029999,12866
-73.951699,40.7821589999,12867
-73.9512572898,40.7827656197,12868
-73.9505618001,40.7832887698,12869
-73.9498739199,40.7846625399,12870
-73.9490312697,40.785817690100004,12871
-73.94794399979999,40.7873089996,12872
-73.9462620001,40.7896079999,12873
-74.1160749996,40.5638429997,12874
-74.1016690004,40.578802000100005,12875
-73.92921293970001,40.8188859899,12876
-73.9259025195,40.82755199,12877
-73.92522252020001,40.8273559302,12878
-73.9248328005,40.8278247098,12879
-73.9226449896,40.831543000399996,12880
-73.9007058795,40.8681002896,12881
-73.9493459995,40.8128710001,11303
-73.8965369996,40.8670379998,12882
-73.8956537199,40.8665882698,12883
-73.9730618003,40.677588779699995,12884
-73.9718355401,40.6761340504,12885
-73.9626939995,40.6727480001,12886
-73.9635529999,40.6756590004,12887
-73.9521339999,40.8245780002,12888
-73.9534982898,40.822703960300004,12889
-73.9533100001,40.8219179997,12890
-73.9593700004,40.8145045398,12891
-73.9660518305,40.8055162299,12892
-73.9362396996,40.8037732698,12893
-73.9390354997,40.7995046504,12894
-73.94478351,40.7912030397,12895
-73.8973999995,40.8611500003,11111
-73.8927999994,40.864870000100005,11112
-73.9005118697,40.86366546,11113
-73.9021008994,40.8686984898,11114
-73.8978027796,40.8667651899,11115
-74.0838283464,40.5977150787,11116
-74.0830503856,40.598001994499995,11117
-74.1120102804,40.5813039997,11118
-74.1113503895,40.5816768496,11119
-74.10370821949999,40.58738523,11120
-74.1016839999,40.589032000100005,11121
-74.10090436,40.5899077101,11122
-74.1008615799,40.5914355797,11123
-73.9495224996,40.6794854302,11124
-73.94957900050001,40.6788179999,11125
-73.9496970302,40.6775039998,11126
-73.95021389979999,40.6721144898,11127
-73.9505022998,40.669167419699995,11128
-73.9506050003,40.6624380004,11129
-74.115318,40.5647890002,11130
-73.91603241979999,40.8422026302,11131
-73.9149608299,40.84425807,11132
-73.84588685,40.72073474,11133
-73.84560657029999,40.7211768396,11134
-73.9399519777,40.7481038954,11135
-73.9349427403,40.75114906,11136
-73.9341573899,40.7514981299,11137
-73.933379632,40.7519504418,11138
-73.944183,40.819549,11139
-73.9233410004,40.7610889998,11140
-73.9207631705,40.75972324,11141
-73.9172299999,40.758221000300004,11142
-73.9143831,40.7567243102,11143
-73.8781299298,40.73933161,11144
-73.8793601805,40.7407371396,11145
-73.87992484850001,40.7409367455,11146
-73.88292329949999,40.7430237599,11147
-73.88378879060001,40.7435632229,11148
-73.8894507503,40.7457609198,11149
-73.89012128979999,40.7460455796,11150
-73.9716140006,40.756944689899996,11151
-73.9731374106,40.7853500997,11152
-73.9226228349,40.809668192800004,11153
-73.9521330002,40.8041690004,11304
-73.9190061102,40.8077559301,11154
-73.91624535,40.8063848521,11155
-73.91295433229999,40.8144708151,11156
-73.9179551832,40.8062866423,11157
-73.9151806494,40.814394179699995,11158
-73.9160743496,40.8128409098,11159
-73.9183430105,40.8071077797,11160
-73.9205525,40.8121265904,11161
-73.91616313,40.8193941504,11162
-73.9148490775,40.822111981999996,11163
-73.9119525439,40.8220221947,11164
-73.94223468050001,40.8222148602,11165
-73.9403039701,40.8204061702,11166
-73.9430640004,40.7935699996,11167
-73.9415419998,40.7984879998,11168
-73.9414215295,40.7986462699,11169
-73.95205300020001,40.8113250002,11170
-73.9321865196,40.851620179899996,11171
-73.9507266396,40.6607317999,11172
-73.9504069702,40.657739649899995,11173
-73.9817193997,40.6872103399,11174
-73.9591825697,40.7087798504,11175
-73.94979844939999,40.6782680804,11176
-73.9499660006,40.6553200002,11177
-73.9159581002,40.764272570100005,11178
-73.8841545299,40.7498293203,11179
-73.8446442995,40.7202451596,11180
-73.8447869999,40.7200169996,11181
-73.9166731598,40.76970698,11182
